state,city,ibgeID,dose,vaccine,sex,age,pop2021,count
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,F,70-74,4102,1
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,F,75-79,4102,1
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,10-14,4102,60
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,15-19,4102,52
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,20-24,4102,13
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,25-29,4102,15
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,30-34,4102,18
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,35-39,4102,17
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,40-44,4102,18
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,45-49,4102,23
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,50-54,4102,4
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,55-59,4102,4
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,60-64,4102,1
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech,M,70-74,4102,2
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech - Pediátrica,F,0-4,4102,11
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech - Pediátrica,F,10-14,4102,32
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech - Pediátrica,F,5-9,4102,48
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech - Pediátrica,M,0-4,4102,4
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech - Pediátrica,M,10-14,4102,27
MT,São José do Povo/MT,5107297,2,Pfizer/BioNTech - Pediátrica,M,5-9,4102,55
MT,São José do Povo/MT,5107297,2,Sinovac,F,0-4,4102,17
MT,São José do Povo/MT,5107297,2,Sinovac,F,10-14,4102,9
MT,São José do Povo/MT,5107297,2,Sinovac,F,15-19,4102,5
MT,São José do Povo/MT,5107297,2,Sinovac,F,20-24,4102,10
MT,São José do Povo/MT,5107297,2,Sinovac,F,25-29,4102,8
MT,São José do Povo/MT,5107297,2,Sinovac,F,30-34,4102,15
MT,São José do Povo/MT,5107297,2,Sinovac,F,35-39,4102,14
MT,São José do Povo/MT,5107297,2,Sinovac,F,40-44,4102,14
MT,São José do Povo/MT,5107297,2,Sinovac,F,45-49,4102,12
MT,São José do Povo/MT,5107297,2,Sinovac,F,5-9,4102,9
MT,São José do Povo/MT,5107297,2,Sinovac,F,50-54,4102,8
MT,São José do Povo/MT,5107297,2,Sinovac,F,55-59,4102,5
MT,São José do Povo/MT,5107297,2,Sinovac,F,60-64,4102,29
MT,São José do Povo/MT,5107297,2,Sinovac,F,65-69,4102,47
MT,São José do Povo/MT,5107297,2,Sinovac,F,70-74,4102,69
MT,São José do Povo/MT,5107297,2,Sinovac,F,75-79,4102,42
MT,São José do Povo/MT,5107297,2,Sinovac,F,80-84,4102,10
MT,São José do Povo/MT,5107297,2,Sinovac,F,85-89,4102,14
MT,São José do Povo/MT,5107297,2,Sinovac,F,90+,4102,7
MT,São José do Povo/MT,5107297,2,Sinovac,M,0-4,4102,9
MT,São José do Povo/MT,5107297,2,Sinovac,M,10-14,4102,5
MT,São José do Povo/MT,5107297,2,Sinovac,M,15-19,4102,10
MT,São José do Povo/MT,5107297,2,Sinovac,M,20-24,4102,18
MT,São José do Povo/MT,5107297,2,Sinovac,M,25-29,4102,8
MT,São José do Povo/MT,5107297,2,Sinovac,M,30-34,4102,9
MT,São José do Povo/MT,5107297,2,Sinovac,M,35-39,4102,6
MT,São José do Povo/MT,5107297,2,Sinovac,M,40-44,4102,14
MT,São José do Povo/MT,5107297,2,Sinovac,M,45-49,4102,9
MT,São José do Povo/MT,5107297,2,Sinovac,M,5-9,4102,9
MT,São José do Povo/MT,5107297,2,Sinovac,M,50-54,4102,9
MT,São José do Povo/MT,5107297,2,Sinovac,M,55-59,4102,8
MT,São José do Povo/MT,5107297,2,Sinovac,M,60-64,4102,31
MT,São José do Povo/MT,5107297,2,Sinovac,M,65-69,4102,47
MT,São José do Povo/MT,5107297,2,Sinovac,M,70-74,4102,79
MT,São José do Povo/MT,5107297,2,Sinovac,M,75-79,4102,58
MT,São José do Povo/MT,5107297,2,Sinovac,M,80-84,4102,21
MT,São José do Povo/MT,5107297,2,Sinovac,M,85-89,4102,11
MT,São José do Povo/MT,5107297,2,Sinovac,M,90+,4102,7
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,15-19,4102,5
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,20-24,4102,8
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,25-29,4102,14
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,30-34,4102,23
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,35-39,4102,15
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,40-44,4102,30
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,45-49,4102,20
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,50-54,4102,7
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,55-59,4102,11
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,60-64,4102,7
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,65-69,4102,9
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,70-74,4102,5
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,75-79,4102,6
MT,São José do Povo/MT,5107297,3,AstraZeneca,F,90+,4102,1
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,15-19,4102,4
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,20-24,4102,12
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,25-29,4102,11
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,30-34,4102,11
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,35-39,4102,7
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,40-44,4102,17
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,45-49,4102,21
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,50-54,4102,10
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,55-59,4102,13
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,60-64,4102,12
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,65-69,4102,7
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,70-74,4102,3
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,75-79,4102,5
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,80-84,4102,3
MT,São José do Povo/MT,5107297,3,AstraZeneca,M,90+,4102,1
MT,São José do Povo/MT,5107297,3,Janssen,F,15-19,4102,4
MT,São José do Povo/MT,5107297,3,Janssen,F,20-24,4102,8
MT,São José do Povo/MT,5107297,3,Janssen,F,25-29,4102,15
MT,São José do Povo/MT,5107297,3,Janssen,F,30-34,4102,14
MT,São José do Povo/MT,5107297,3,Janssen,F,35-39,4102,39
MT,São José do Povo/MT,5107297,3,Janssen,F,40-44,4102,41
MT,São José do Povo/MT,5107297,3,Janssen,F,45-49,4102,45
MT,São José do Povo/MT,5107297,3,Janssen,F,50-54,4102,44
MT,São José do Povo/MT,5107297,3,Janssen,F,55-59,4102,48
MT,São José do Povo/MT,5107297,3,Janssen,F,60-64,4102,53
MT,São José do Povo/MT,5107297,3,Janssen,F,65-69,4102,49
MT,São José do Povo/MT,5107297,3,Janssen,F,70-74,4102,36
MT,São José do Povo/MT,5107297,3,Janssen,F,75-79,4102,21
MT,São José do Povo/MT,5107297,3,Janssen,F,80-84,4102,15
MT,São José do Povo/MT,5107297,3,Janssen,F,85-89,4102,6
MT,São José do Povo/MT,5107297,3,Janssen,F,90+,4102,3
MT,São José do Povo/MT,5107297,3,Janssen,M,15-19,4102,6
MT,São José do Povo/MT,5107297,3,Janssen,M,20-24,4102,11
MT,São José do Povo/MT,5107297,3,Janssen,M,25-29,4102,13
MT,São José do Povo/MT,5107297,3,Janssen,M,30-34,4102,10
MT,São José do Povo/MT,5107297,3,Janssen,M,35-39,4102,35
MT,São José do Povo/MT,5107297,3,Janssen,M,40-44,4102,39
MT,São José do Povo/MT,5107297,3,Janssen,M,45-49,4102,36
MT,São José do Povo/MT,5107297,3,Janssen,M,50-54,4102,44
MT,São José do Povo/MT,5107297,3,Janssen,M,55-59,4102,72
MT,São José do Povo/MT,5107297,3,Janssen,M,60-64,4102,53
MT,São José do Povo/MT,5107297,3,Janssen,M,65-69,4102,39
MT,São José do Povo/MT,5107297,3,Janssen,M,70-74,4102,50
MT,São José do Povo/MT,5107297,3,Janssen,M,75-79,4102,24
MT,São José do Povo/MT,5107297,3,Janssen,M,80-84,4102,24
MT,São José do Povo/MT,5107297,3,Janssen,M,85-89,4102,7
MT,São José do Povo/MT,5107297,3,Janssen,M,90+,4102,6
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,10-14,4102,27
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,15-19,4102,28
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,20-24,4102,31
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,25-29,4102,23
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,30-34,4102,31
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,35-39,4102,42
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,40-44,4102,66
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,45-49,4102,102
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,50-54,4102,87
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,55-59,4102,99
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,60-64,4102,76
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,65-69,4102,76
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,70-74,4102,73
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,75-79,4102,42
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,80-84,4102,22
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,85-89,4102,18
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,F,90+,4102,6
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,10-14,4102,24
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,15-19,4102,20
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,20-24,4102,17
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,25-29,4102,28
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,30-34,4102,19
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,35-39,4102,21
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,40-44,4102,42
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,45-49,4102,88
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,50-54,4102,101
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,55-59,4102,101
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,60-64,4102,77
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,65-69,4102,81
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,70-74,4102,84
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,75-79,4102,55
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,80-84,4102,32
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,85-89,4102,18
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech,M,90+,4102,6
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,15-19,4102,6
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,20-24,4102,11
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,25-29,4102,14
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,30-34,4102,11
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,35-39,4102,20
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,40-44,4102,34
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,45-49,4102,36
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,50-54,4102,52
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,55-59,4102,36
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,60-64,4102,43
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,65-69,4102,48
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,70-74,4102,38
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,75-79,4102,26
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,80-84,4102,14
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,85-89,4102,9
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,F,90+,4102,4
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,15-19,4102,2
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,20-24,4102,5
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,25-29,4102,5
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,30-34,4102,6
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,35-39,4102,8
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,40-44,4102,19
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,45-49,4102,26
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,50-54,4102,32
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,55-59,4102,49
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,60-64,4102,67
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,65-69,4102,46
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,70-74,4102,50
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,75-79,4102,31
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,80-84,4102,28
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,85-89,4102,7
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Bivalente,M,90+,4102,4
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Pediátrica,F,0-4,4102,8
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Pediátrica,F,10-14,4102,2
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Pediátrica,F,5-9,4102,1
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Pediátrica,M,0-4,4102,2
MT,São José do Povo/MT,5107297,3,Pfizer/BioNTech - Pediátrica,M,5-9,4102,2
MT,São José do Povo/MT,5107297,3,Sinovac,F,10-14,4102,3
MT,São José do Povo/MT,5107297,3,Sinovac,F,15-19,4102,3
MT,São José do Povo/MT,5107297,3,Sinovac,M,10-14,4102,3
MT,São José do Povo/MT,5107297,3,Sinovac,M,15-19,4102,5
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,15-19,21351,10
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,20-24,21351,16
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,25-29,21351,18
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,30-34,21351,26
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,35-39,21351,16
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,40-44,21351,26
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,45-49,21351,19
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,50-54,21351,11
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,55-59,21351,4
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,60-64,21351,1
MT,São José do Rio Claro/MT,5107305,0,Janssen,F,70-74,21351,1
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,15-19,21351,17
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,20-24,21351,51
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,25-29,21351,56
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,30-34,21351,63
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,35-39,21351,76
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,40-44,21351,70
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,45-49,21351,51
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,50-54,21351,21
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,55-59,21351,20
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,60-64,21351,1
MT,São José do Rio Claro/MT,5107305,0,Janssen,M,75-79,21351,1
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,15-19,21351,127
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,20-24,21351,296
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,25-29,21351,337
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,30-34,21351,324
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,35-39,21351,366
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,40-44,21351,362
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,45-49,21351,356
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,50-54,21351,339
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,55-59,21351,301
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,60-64,21351,180
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,65-69,21351,54
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,70-74,21351,24
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,75-79,21351,30
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,80-84,21351,28
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,85-89,21351,6
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,F,90+,21351,2
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,15-19,21351,156
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,20-24,21351,396
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,25-29,21351,405
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,30-34,21351,446
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,35-39,21351,496
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,40-44,21351,404
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,45-49,21351,392
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,50-54,21351,380
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,55-59,21351,403
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,60-64,21351,219
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,65-69,21351,74
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,70-74,21351,22
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,75-79,21351,32
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,80-84,21351,26
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,85-89,21351,8
MT,São José do Rio Claro/MT,5107305,1,AstraZeneca,M,90+,21351,2
MT,São José do Rio Claro/MT,5107305,1,Janssen,F,20-24,21351,1
MT,São José do Rio Claro/MT,5107305,1,Janssen,M,20-24,21351,1
MT,São José do Rio Claro/MT,5107305,1,Janssen,M,25-29,21351,1
MT,São José do Rio Claro/MT,5107305,1,Janssen,M,55-59,21351,1
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,10-14,21351,350
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,15-19,21351,403
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,20-24,21351,195
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,25-29,21351,221
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,30-34,21351,164
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,35-39,21351,151
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,40-44,21351,142
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,45-49,21351,101
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,5-9,21351,4
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,50-54,21351,61
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,55-59,21351,34
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,60-64,21351,7
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,65-69,21351,4
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,70-74,21351,5
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,F,75-79,21351,2
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,10-14,21351,359
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,15-19,21351,408
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,20-24,21351,246
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,25-29,21351,254
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,30-34,21351,266
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,35-39,21351,210
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,40-44,21351,194
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,45-49,21351,142
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,5-9,21351,3
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,50-54,21351,94
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,55-59,21351,61
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,60-64,21351,11
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,65-69,21351,2
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,70-74,21351,3
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,75-79,21351,5
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,85-89,21351,1
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech,M,90+,21351,1
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,F,0-4,21351,25
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,F,10-14,21351,80
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,F,15-19,21351,1
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,F,25-29,21351,1
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,F,5-9,21351,199
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,M,0-4,21351,19
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,M,10-14,21351,62
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,M,15-19,21351,1
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,M,25-29,21351,1
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,M,30-34,21351,1
MT,São José do Rio Claro/MT,5107305,1,Pfizer/BioNTech - Pediátrica,M,5-9,21351,194
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,0-4,21351,17
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,10-14,21351,24
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,15-19,21351,32
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,20-24,21351,88
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,25-29,21351,89
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,30-34,21351,72
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,35-39,21351,65
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,40-44,21351,45
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,45-49,21351,34
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,5-9,21351,45
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,50-54,21351,28
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,55-59,21351,21
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,60-64,21351,111
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,65-69,21351,173
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,70-74,21351,127
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,75-79,21351,53
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,80-84,21351,19
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,85-89,21351,16
MT,São José do Rio Claro/MT,5107305,1,Sinovac,F,90+,21351,10
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,0-4,21351,14
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,10-14,21351,23
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,15-19,21351,19
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,20-24,21351,34
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,25-29,21351,33
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,30-34,21351,45
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,35-39,21351,38
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,40-44,21351,36
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,45-49,21351,23
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,5-9,21351,37
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,50-54,21351,19
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,55-59,21351,20
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,60-64,21351,112
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,65-69,21351,202
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,70-74,21351,139
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,75-79,21351,71
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,80-84,21351,25
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,85-89,21351,21
MT,São José do Rio Claro/MT,5107305,1,Sinovac,M,90+,21351,3
MT,São José do Rio Claro/MT,5107305,2,AstraZeneca,F,15-19,21351,72
MT,São José do Rio Claro/MT,5107305,2,AstraZeneca,F,20-24,21351,183
MT,São José do Rio Claro/MT,5107305,2,AstraZeneca,F,25-29,21351,229
MT,São José do Rio Claro/MT,5107305,2,AstraZeneca,F,30-34,21351,219
MT,São José do Rio Claro/MT,5107305,2,AstraZeneca,F,35-39,21351,247
MT,São José do Rio Claro/MT,5107305,2,AstraZeneca,F,40-44,21351,268
MT,São José do Rio Claro/MT,5107305,2,AstraZeneca,F,45-49,21351,278
MT,São José do Rio Claro/MT,5107305,2,AstraZeneca,F,50-54,21351,275
